timestamp,forecast_cloud_cover,forecast_temp_c,forecast_wind_ms,forecast_humidity_pct,measured_poa_wm2,measured_module_temp_c,measured_ambient_temp_c,rainfall_mm,status,ac_power_kw
2024-09-28 07:00:00,0.612,22.9,4.07,73.0,219.3,24.22,21.04,0.0,RUN,2049.88
28-09-2024 08:00,0.767,23.2,4.47,70.0,379.0,29.49,22.59,0.0,RUN,4055.64
28-09-2024 09:00,0.852,24.5,4.06,66.0,442.5,32.17,22.55,1.1,RUN,4840.38
2024-09-28 10:00:00,0.857,24.8,4.32,66.0,515.3,33.75,23.28,4.7, RUN ,5466.33
2024-09-28 11:00:00,0.785,25.3,5.44,64.0,605.6,35.48,24.64,4.5,RUN,6623.42
2024-09-28 12:00:00,0.717,25.6,5.57,60.0,784.2,39.38,24.94,1.1,RUN,8288.36
2024-09-28 13:00:00,0.645,25.9,5.14,61.0,778.4,40.27,25.58,3.4,RUN,8258.83
2024-09-28 14:00:00,0.545,26.8,6.23,57.0,739.8,38.59,26.0,3.7,RUN,7568.82
2024-09-28 15:00:00,0.505,26.8,4.78,59.0,543.0,35.07,26.5,0.0,RUN,5512.19
2024-09-28 16:00:00,0.613,27.0,4.69,62.0,264.6,30.26,26.53,0.0,RUN,2652.85
2024-09-28 17:00:00,0.551,26.8,4.65,59.0,81.1,27.44,24.92,0.0,run,700.95
2024-09-28 18:00:00,0.445,25.7,4.39,66.0,0.4,26.06,24.4,0.0,STANDBY,0.0
2024-09-28 19:00:00,0.639,24.9,3.92,69.0,0.0,25.46,24.53,0.0,STANDBY,-1.78
2024-09-28 20:00:00,0.634,24.3,3.17,72.0,0.0,23.17,23.32,0.0,standby,-11.17
2024-09-28 21:00:00,0.484,23.2,3.8,71.0,0.0,23.53,23.19,0.0,STANDBY,0.0
2024-09-28 22:00:00,0.646,22.2,3.98,75.0,0.0,22.97,21.88,0.0,STANDBY,0.0
2024-09-28 23:00:00,0.698,20.8,3.63,78.0,0.0,20.29,20.53,0.0,STANDBY,-8.58
2024-09-29 00:00:00,0.847,22.4,4.0,80.0,0.0,21.47,21.22,0.0,STANDBY,-9.23
2024-09-29 01:00:00,0.817,21.8,3.55,79.0,0.0,21.83,20.56,0.0,STANDBY,0.0
2024-09-29 02:00:00,0.804,21.8,3.93,84.0,0.0,19.29,21.18,0.0,STANDBY,0.0
2024-09-29 03:00:00,0.7,21.4,3.78,81.0,0.0,21.23,19.33,0.0,STANDBY,0.0
2024-09-29 04:00:00,0.701,20.9,3.97,81.0,0.0,19.93,20.89,0.0,standby,-8.62
2024-09-29 05:00:00,0.704,21.2,4.9,84.0,0.0,21.48,20.17,0.0,STANDBY,-8.57
2024-09-29 06:00:00,0.842,21.8,5.36,82.0,27.6,21.96,21.57,0.0,,147.89
2024-09-29 07:00:00,0.777,22.6,4.83,79.0,157.4,26.22,22.84,0.0,RUN,1640.47
29-09-2024 08:00,0.659,23.6,4.44,73.0,361.5,31.72,24.21,0.0,RUN,3845.92
2024-09-29 09:00:00,0.799,24.5,4.53,69.0,418.6,33.6,25.04,0.0,RUN,4483.44
2024-09-29 10:00:00,0.754,25.4,5.22,70.0,453.6,34.28,26.04,0.0,RUN,5139.54
2024-09-29 11:00:00,0.711,26.5,4.71,70.0,631.8,37.51,26.17,0.0,RUN,6588.48
2024-09-29 12:00:00,0.625,27.4,5.62,68.0,751.6,41.08,26.82,0.0,RUN,7939.89
2024-09-29 13:00:00,0.719,28.0,4.86,69.0,706.3,42.04,26.95,0.0,RUN,7409.05
2024-09-29 14:00:00,0.77,28.8,5.1,67.0,,,,0.0,,
2024-09-29 15:00:00,0.746,29.4,5.36,63.0,,NA,,0.0,,
2024-09-29 16:00:00,0.56,29.5,6.07,60.0,,NA,,0.0,,
2024-09-29 17:00:00,0.486,29.3,6.35,64.0,,,,0.0,,
2024-09-29 18:00:00,0.629,28.7,5.17,70.0,,,NA,9.4,,null
2024-09-29 19:00:00,0.706,27.6,5.23,72.0,,,,5.4,,
2024-09-29 20:00:00,0.687,26.3,4.78,74.0,NA,,,14.3,,
2024-09-29 21:00:00,0.688,26.0,5.02,74.0,,,,1.1,,
2024-09-29 22:00:00,0.763,24.6,5.11,77.0,0.0,22.06,23.58,8.7,STANDBY,-2.56
2024-09-29 23:00:00,0.825,24.1,4.55,76.0,0.0,23.22,22.74,0.0,STANDBY,-8.16
2024-09-30 00:00:00,0.655,21.0,3.62,78.0,0.0,19.49,20.69,0.0, STANDBY ,0.0
2024-09-30 01:00:00,0.646,19.9,3.8,81.0,0.0,19.44,19.76,0.0,STANDBY,0.0
2024-09-30 02:00:00,0.803,18.9,3.81,85.0,0.0,19.98,19.56,0.0,STANDBY,-10.55
2024-09-30 03:00:00,0.778,18.8,3.72,86.0,0.0,18.1,19.12,0.0,STANDBY,0.0
2024-09-30 04:00:00,0.567,19.0,3.31,86.0,0.0,20.52,19.94,0.0,STANDBY,0.0
2024-09-30 05:00:00,0.503,19.8,3.04,81.0,0.0,19.49,21.16,0.0,STANDBY,-7.56
2024-09-30 06:00:00,0.395,20.5,3.69,82.0,44.7,21.25,20.8,0.0,RUN,280.38
2024-09-30 07:00:00,0.259,21.5,4.76,76.0,252.4,26.3,21.26,0.0,RUN,2452.56
2024-09-30 08:00:00,0.236,22.4,3.85,72.0,490.7,32.86,22.8,0.0,RUN,5053.57
2024-09-30 09:00:00,0.3,23.9,3.81,71.0,647.1,36.4,24.27,0.0,RUN,6763.85
2024-09-30 10:00:00,0.451,24.0,3.98,66.0,728.7,38.64,24.88,0.0,RUN,7555.86
2024-09-30 11:00:00,0.578,24.4,4.66,64.0,638.3,37.72,25.47,0.0,RUN,6856.26
2024-09-30 12:00:00,0.651,25.4,5.08,60.0,635.4,38.28,26.18,0.0,RUN,6808.76
2024-09-30 13:00:00,0.736,25.5,4.52,60.0,552.0,36.87,25.75,0.0,RUN,5951.92
2024-09-30 14:00:00,0.71,26.5,4.72,60.0,527.9,34.74,26.76,0.0,RUN,-999.0
2024-09-30 15:00:00,0.602,27.0,5.1,57.0,435.4,34.41,26.68,0.0,RUN,4692.34
2024-09-30 16:00:00,0.548,27.5,4.59,57.0,286.3,31.19,26.41,0.0,RUN,2806.0
2024-09-30 17:00:00,0.64,27.6,5.0,61.0,81.7,27.45,26.06,0.0,RUN,630.28
2024-09-30 18:00:00,0.619,27.0,4.05,61.0,2.4,25.26,26.2,0.0,STANDBY,-11.37
2024-09-30 19:00:00,0.653,26.7,3.51,66.0,0.0,24.83,24.71,0.0,STANDBY,0.0
2024-09-30 20:00:00,0.543,25.1,3.27,66.0,0.0,24.66,23.72,0.0,STANDBY,-10.42
2024-09-30 21:00:00,0.686,24.5,3.71,73.0,0.0,23.29,23.36,0.0,STANDBY,-5.44
2024-09-30 22:00:00,0.629,23.8,3.28,76.0,0.0,22.92,22.77,0.0,STANDBY,-9.34
2024-09-30 23:00:00,0.757,22.7,3.86,80.0,0.0,21.12,21.91,0.0,STANDBY,0.0
2024-10-01 00:00:00,0.397,24.3,6.63,78.0,0.0,22.58,22.69,0.0,STANDBY,0.0
2024-10-01 01:00:00,0.299,24.3,6.85,80.0,0.0,21.46,22.4,0.0,standby,-4.13
2024-10-01 02:00:00,0.285,23.6,5.87,78.0,0.0,21.22,20.9,0.0,STANDBY,0.0
2024-10-01 03:00:00,0.362,23.3,5.68,76.0,0.0,21.12,20.75,0.0,STANDBY,0.0
2024-10-01 04:00:00,0.491,23.3,5.12,78.0,0.0,22.01,20.46,0.0,STANDBY,0.0
2024-10-01 05:00:00,0.509,23.6,5.64,80.0,0.0,22.74,21.58,0.0,STANDBY,0.0
2024-10-01 06:00:00,0.455,23.8,5.82,75.0,46.3,21.29,22.83,0.0,RUN,293.41
2024-10-01 07:00:00,0.322,25.0,6.51,72.0,244.3,29.21,24.12,0.0,RUN,2392.12
2024-10-01 08:00:00,0.325,26.0,6.59,67.0,460.5,32.56,24.17,0.0,RUN,4999.47
2024-10-01 09:00:00,0.456,26.8,5.65,65.0,631.3,36.76,25.79,0.0,RUN,6649.65
2024-10-01 10:00:00,0.463,27.8,6.63,59.0,761.7,39.73,26.8,0.0,RUN,7996.13
2024-10-01 11:00:00,0.315,29.2,7.75,53.0,928.2,43.02,27.67,0.0,RUN,9842.84
2024-10-01 12:00:00,0.476,29.7,8.71,53.0,886.6,42.16,28.63,0.0, RUN ,9409.17
2024-10-01 13:00:00,0.314,30.2,7.09,51.0,897.9,41.32,28.91,0.0,RUN,9089.18
2024-10-01 14:00:00,0.312,30.5,6.98,47.0,721.9,40.25,28.86,0.0,RUN,7681.56
2024-10-01 15:00:00,0.367,30.5,6.97,47.0,558.3,39.42,28.61,0.0,RUN,5697.61
2024-10-01 16:00:00,0.396,30.5,5.82,49.0,320.2,34.38,28.64,0.0,run,3066.92
2024-10-01 17:00:00,0.441,29.9,5.16,50.0,94.1,30.75,28.38,0.0,RUN,747.11
2024-10-01 18:00:00,0.317,29.1,5.82,52.0,1.5,27.39,28.7,0.0,STANDBY,-10.52
2024-10-01 19:00:00,0.359,28.7,4.64,55.0,0.0,26.72,27.2,0.0,STANDBY,0.0
2024-10-01 20:00:00,0.5,27.8,5.04,59.0,0.0,27.4,26.55,0.0,STANDBY,-3.16
2024-10-01 21:00:00,0.572,27.4,5.66,65.0,0.0,25.81,24.96,0.0,STANDBY,0.0
2024-10-01 22:00:00,0.597,25.9,4.69,66.0,0.0,25.8,23.92,0.0,standby,-10.09
2024-10-01 23:00:00,0.483,23.9,4.69,69.0,0.0,23.62,23.54,0.0,STANDBY,-8.41
2024-10-02 00:00:00,0.811,22.2,3.27,76.0,0.0,22.53,22.03,0.0,STANDBY,0.0
2024-10-02 01:00:00,0.811,22.0,3.51,81.0,0.0,21.86,21.05,0.0,STANDBY,0.0
2024-10-02 02:00:00,0.773,21.7,3.77,79.0,0.0,21.45,21.78,0.0,STANDBY,0.0
2024-10-02 03:00:00,0.59,21.4,4.05,80.0,0.0,21.36,20.97,0.0,STANDBY,-4.5
2024-10-02 04:00:00,0.578,21.4,4.38,74.0,0.0,20.79,21.86,0.0, standby ,0.0
2024-10-02 05:00:00,0.614,22.0,4.39,78.0,0.0,20.97,20.82,0.0,STANDBY,-8.65
2024-10-02 06:00:00,0.607,22.6,4.12,74.0,43.1,24.66,22.46,0.0,RUN,277.06
2024-10-02 07:00:00,0.441,23.4,3.87,72.0,225.7,28.29,22.94,0.0,RUN,2333.69
2024-10-02 08:00:00,0.519,24.2,4.26,68.0,427.5,32.65,24.12,0.0,RUN,4520.96
2024-10-02 09:00:00,0.661,24.7,4.42,68.0,550.0,35.72,25.64,0.0,RUN,5703.67
2024-10-02 10:00:00,0.653,25.6,4.6,62.0,699.4,39.26,25.93,0.0,RUN,7657.02
2024-10-02 11:00:00,0.639,27.1,4.43,60.0,877.8,42.66,28.1,0.0,RUN,9216.19
2024-10-02 12:00:00,0.665,27.5,4.59,59.0,905.2,43.23,27.79,0.0,RUN,9446.33
2024-10-02 13:00:00,0.64,28.7,4.69,57.0,861.0,41.81,28.48,0.0,RUN,9009.54
2024-10-02 14:00:00,0.732,29.1,4.83,57.0,704.3,41.49,28.85,0.0,RUN,7304.65
2024-10-02 15:00:00,0.699,28.6,4.61,60.0,451.0,36.37,28.41,0.0,RUN,4948.54
2024-10-02 16:00:00,0.671,28.3,5.44,60.0,264.3,32.26,28.18,0.0,RUN,2687.73
2024-10-02 17:00:00,0.603,27.7,5.07,60.0,84.7,29.64,28.54,0.0,run,621.56
2024-10-02 18:00:00,0.454,27.2,4.98,65.0,0.0,26.76,27.11,0.0,STANDBY,0.0
2024-10-02 19:00:00,0.539,26.1,5.16,68.0,0.0,27.14,26.5,0.0,STANDBY,-8.06
2024-10-02 20:00:00,0.489,25.8,5.31,68.0,0.0,26.02,26.8,0.0,STANDBY,-9.26
2024-10-02 21:00:00,0.479,25.0,4.3,68.0,0.0,24.75,25.36,0.0,STANDBY,0.0
2024-10-02 22:00:00,0.782,23.8,3.78,74.0,0.0,24.19,24.23,0.0,STANDBY,0.0
2024-10-02 23:00:00,0.67,22.4,3.8,75.0,0.0,22.41,22.6,0.0,STANDBY,0.0
2024-10-03 00:00:00,0.759,20.5,2.11,78.0,0.0,23.2,21.67,0.0,STANDBY,-8.22
2024-10-03 01:00:00,0.679,20.0,2.21,78.0,0.0,22.68,21.48,0.0,STANDBY,0.0
03-10-2024 02:00,0.819,19.6,2.1,82.0,0.0,19.71,20.95,0.0,STANDBY,-5.09
2024-10-03 03:00:00,0.837,19.8,2.52,78.0,0.0,21.48,20.16,0.0,STANDBY,-7.99
2024-10-03 04:00:00,0.843,20.7,2.82,79.0,0.0,21.04,20.94,0.0,STANDBY,-7.69
2024-10-03 05:00:00,0.573,21.4,2.86,71.0,0.0,21.64,21.12,0.0,STANDBY,0.0
2024-10-03 06:00:00,0.532,22.0,2.59,75.0,41.4,22.25,22.27,0.0,RUN,306.04
2024-10-03 07:00:00,0.709,22.8,2.52,75.0,233.1,27.15,22.99,0.0,RUN,2229.46
2024-10-03 08:00:00,0.647,23.7,2.31,71.0,466.9,34.41,23.9,0.0,run,4889.78
2024-10-03 09:00:00,0.578,25.1,2.18,62.0,701.6,39.46,25.08,0.0,RUN,7426.61
2024-10-03 10:00:00,0.752,25.8,2.11,63.0,767.0,40.74,26.72,0.0,RUN,8198.19
2024-10-03 11:00:00,0.781,26.0,2.05,64.0,723.0,40.55,26.69,0.0,RUN,7495.15
2024-10-03 12:00:00,0.877,26.3,2.65,60.0,620.1,39.02,27.62,0.0,RUN,6553.59
2024-10-03 13:00:00,0.859,26.3,2.2,57.0,627.4,39.18,28.05,1.6,RUN,6740.11
2024-10-03 14:00:00,0.829,26.3,2.46,57.0,564.9,39.29,28.06,2.5,RUN,5927.41
2024-10-03 15:00:00,0.798,27.2,3.01,61.0,487.3,38.22,28.47,10.5,run,5116.11
2024-10-03 16:00:00,0.794,26.9,2.85,62.0,283.7,34.07,28.62,3.8,RUN,2885.33
2024-10-03 17:00:00,0.759,27.1,3.04,58.0,78.0,29.53,27.98,0.2,RUN,646.93
2024-10-03 18:00:00,0.803,26.2,2.7,62.0,0.0,28.46,27.41,6.6,STANDBY,-2.26
2024-10-03 19:00:00,0.578,26.1,2.2,62.0,0.0,26.48,26.86,0.0,STANDBY,0.0
2024-10-03 20:00:00,0.482,25.1,2.03,65.0,0.0,26.36,26.28,0.0,,-6.83
2024-10-03 21:00:00,0.594,23.7,2.06,67.0,0.0,23.47,24.49,0.0,STANDBY,0.0
2024-10-03 22:00:00,0.499,22.5,2.14,66.0,0.0,23.86,24.06,0.0,STANDBY,-3.14
2024-10-03 23:00:00,0.619,21.4,1.82,74.0,0.0,21.12,22.51,0.0,STANDBY,0.0
2024-10-04 00:00:00,0.729,20.4,3.75,79.0,0.0,20.98,20.01,0.0,STANDBY,-10.1
2024-10-04 01:00:00,0.745,19.9,4.19,80.0,0.0,20.65,19.17,0.0,STANDBY,-2.06
2024-10-04 02:00:00,0.651,19.6,4.67,80.0,0.0,18.7,19.38,0.0,STANDBY,-3.09
2024-10-04 03:00:00,0.541,20.0,4.35,83.0,0.0,19.09,18.92,0.0,standby,0.0
2024-10-04 04:00:00,0.519,20.5,4.27,80.0,0.0,17.9,19.48,0.0,STANDBY,0.0
2024-10-04 05:00:00,0.405,21.0,4.09,81.0,0.0,20.05,19.12,0.0,STANDBY,0.0
2024-10-04 06:00:00,0.539,21.8,3.38,79.0,40.0,21.66,20.7,0.0,RUN,245.25
2024-10-04 07:00:00,0.518,22.4,3.14,79.0,172.4,25.41,21.5,0.0,RUN,1733.21
2024-10-04 08:00:00,0.804,23.3,2.98,77.0,247.0,28.28,22.37,0.0,RUN,2694.04
2024-10-04 09:00:00,0.898,24.0,3.22,75.0,301.9,29.25,23.07,0.0,RUN,3425.64
2024-10-04 10:00:00,0.876,24.7,3.68,74.0,460.4,33.79,24.69,0.0,RUN,4972.79
2024-10-04 11:00:00,0.779,25.8,4.38,66.0,617.0,37.6,25.33,0.0,RUN,6814.43
2024-10-04 12:00:00,0.761,26.6,5.01,62.0,692.5,37.32,25.26,0.0,RUN,7443.33
2024-10-04 13:00:00,0.664,27.3,6.4,60.0,725.1,39.76,25.3,0.0,RUN,7796.95
2024-10-04 14:00:00,0.611,28.3,7.81,63.0,632.8,37.49,26.49,0.0,RUN,6688.52
2024-10-04 15:00:00,0.697,28.5,7.58,66.0,374.8,30.85,26.48,0.0,RUN,3978.65
2024-10-04 16:00:00,0.517,28.8,6.75,59.0,274.7,32.44,26.36,0.0,RUN,2825.36
2024-10-04 17:00:00,0.731,28.0,6.77,64.0,71.1,28.58,25.1,0.0,RUN,547.67
2024-10-04 18:00:00,0.716,27.5,5.42,65.0,0.0,26.91,25.29,0.0,STANDBY,-9.51
2024-10-04 19:00:00,0.778,26.7,5.18,68.0,0.0,25.13,25.18,0.0,STANDBY,0.0
2024-10-04 20:00:00,0.655,25.8,3.93,70.0,0.0,24.29,24.09,0.0,STANDBY,-2.94
2024-10-04 21:00:00,0.473,24.7,3.69,68.0,0.0,23.72,23.0,0.0,STANDBY,-7.69
2024-10-04 22:00:00,0.476,23.3,4.04,69.0,0.0,21.22,21.91,0.0,STANDBY,0.0
04-10-2024 23:00,0.384,22.0,4.75,69.0,0.0,21.75,21.5,0.0,STANDBY,0.0
2024-10-05 00:00:00,0.414,20.1,4.68,74.0,0.0,21.12,19.86,0.0,STANDBY,-10.52
2024-10-05 01:00:00,0.512,19.4,4.3,76.0,0.0,19.04,19.06,0.0,STANDBY,-10.52
2024-10-05 02:00:00,0.681,18.8,3.96,83.0,0.0,19.19,18.06,0.0,STANDBY,0.0
2024-10-05 03:00:00,0.838,18.7,5.48,89.0,0.0,18.04,18.54,0.0,STANDBY,-4.18
2024-10-05 04:00:00,0.724,19.9,5.39,88.0,0.0,18.27,18.05,0.0,STANDBY,0.0
2024-10-05 05:00:00,0.765,19.9,5.73,87.0,0.0,19.93,19.39,0.0,STANDBY,0.0
2024-10-05 06:00:00,0.671,20.2,5.46,82.0,37.8,21.4,19.78,0.0,RUN,173.33
2024-10-05 07:00:00,0.803,21.2,6.24,83.0,171.8,24.32,20.19,0.0,RUN,1763.54
2024-10-05 08:00:00,0.857,22.5,6.39,77.0,310.5,27.59,21.91,0.0,run,3411.7
2024-10-05 09:00:00,0.872,23.5,7.21,78.0,407.4,29.68,22.86,0.0,RUN,4474.59
2024-10-05 10:00:00,0.855,24.4,7.59,74.0,524.2,34.34,23.35,0.0,RUN,5587.47
2024-10-05 11:00:00,0.932,24.9,7.71,74.0,413.0,30.51,23.87,0.0,RUN,4573.6
2024-10-05 12:00:00,0.904,25.6,6.67,71.0,491.6,34.58,24.56,0.0,RUN,5293.32
2024-10-05 13:00:00,0.812,27.0,4.98,71.0,554.2,35.26,26.03,0.0,RUN,6031.03
2024-10-05 14:00:00,0.817,26.9,4.58,67.0,554.0,36.41,26.08,0.0,RUN,6040.52
2024-10-05 15:00:00,0.874,26.2,5.16,68.0,347.6,29.94,26.54,0.0,RUN,3642.24
2024-10-05 16:00:00,0.867,26.1,5.71,66.0,209.1,29.33,25.51,0.0,RUN,2152.8
2024-10-05 17:00:00,0.859,26.2,6.39,66.0,55.6,27.56,25.23,0.0,RUN,493.9
2024-10-05 18:00:00,0.729,25.7,6.04,64.0,0.0,26.08,24.79,0.0,STANDBY,0.0
2024-10-05 19:00:00,0.77,24.6,5.49,70.0,0.0,23.06,24.03,0.0,STANDBY,0.0
2024-10-05 20:00:00,0.86,23.7,5.36,72.0,0.0,23.52,23.5,0.0,STANDBY,0.0
2024-10-05 21:00:00,0.905,22.6,4.79,72.0,0.0,22.83,23.22,0.0,STANDBY,-10.89
2024-10-05 22:00:00,0.929,21.9,3.86,77.0,0.0,21.12,21.19,0.0,STANDBY,0.0
2024-10-05 23:00:00,0.914,20.2,4.47,79.0,0.0,19.34,20.41,0.0,standby,-2.99
2024-10-06 01:00:00,0.464,19.2,3.41,80.0,0.0,18.34,19.91,0.0,STANDBY,-4.17
2024-10-06 02:00:00,0.351,18.5,4.11,74.0,0.0,19.14,19.17,0.0,STANDBY,-7.04
2024-10-06 03:00:00,0.333,19.3,3.29,77.0,0.0,18.67,19.43,0.0,STANDBY,-9.23
2024-10-06 04:00:00,0.33,19.4,3.32,78.0,0.0,19.3,19.5,0.0, STANDBY ,-6.56
2024-10-06 05:00:00,0.435,19.7,2.84,77.0,0.0,20.42,20.01,0.0,STANDBY,-9.71
2024-10-06 06:00:00,0.485,20.8,3.03,80.0,34.9,22.49,21.03,0.0,run,315.21
2024-10-06 07:00:00,0.491,22.2,2.42,77.0,210.7,25.24,21.85,0.0,RUN,2070.72
2024-10-06 08:00:00,0.36,23.4,2.74,72.0,427.1,31.47,23.55,0.0,RUN,4693.43
2024-10-06 09:00:00,0.465,24.4,3.05,72.0,643.3,38.17,24.01,0.0,RUN,6657.8
2024-10-06 10:00:00,0.414,25.0,3.53,67.0,807.3,42.41,24.46,0.0,RUN,8325.74
2024-10-06 11:00:00,0.27,26.0,4.02,61.0,921.2,44.68,25.28,0.0,RUN,9582.61
2024-10-06 12:00:00,0.279,26.8,4.27,59.0,930.8,44.74,25.77,0.0,RUN,9614.21
2024-10-06 13:00:00,0.546,27.1,3.84,61.0,660.1,39.6,27.01,0.0,RUN,7198.28
2024-10-06 14:00:00,0.522,26.9,4.42,60.0,601.6,38.98,26.96,0.0,RUN,6457.3
2024-10-06 15:00:00,0.325,27.9,4.1,54.0,531.2,36.87,27.38,0.0,run,5452.42
2024-10-06 16:00:00,0.395,27.2,3.63,54.0,292.6,33.12,27.06,0.0,RUN,3051.81
2024-10-06 17:00:00,0.353,26.4,3.08,55.0,79.4,28.71,26.67,0.0,RUN,665.26
2024-10-06 18:00:00,0.561,25.5,2.98,62.0,0.0,26.48,26.29,0.0,STANDBY,0.0
2024-10-06 19:00:00,0.643,24.5,3.04,63.0,0.0,25.88,25.38,0.0,STANDBY,0.0
2024-10-06 20:00:00,0.302,24.3,2.87,63.0,0.0,23.99,24.77,0.0,STANDBY,-2.13
06-10-2024 21:00,0.309,22.9,2.77,66.0,0.0,24.03,23.25,0.0,STANDBY,0.0
2024-10-06 22:00:00,0.354,21.9,2.53,69.0,0.0,22.7,23.0,0.0,STANDBY,-8.56
2024-10-06 23:00:00,0.487,20.9,2.82,72.0,0.0,20.2,20.73,0.0,STANDBY,0.0
2024-10-07 00:00:00,0.857,21.4,3.05,75.0,0.0,22.57,21.77,0.0,STANDBY,-2.79
2024-10-07 01:00:00,0.803,19.9,3.21,80.0,0.0,20.52,21.21,0.0,STANDBY,0.0
2024-10-07 02:00:00,0.781,20.0,2.97,79.0,0.0,20.14,20.72,0.0,STANDBY,-2.52
2024-10-07 03:00:00,0.822,20.1,2.93,82.0,0.0,21.31,20.33,0.0,STANDBY,0.0
2024-10-07 04:00:00,0.797,20.4,3.12,77.0,0.0,-999.0,20.6,0.0,STANDBY,-10.85
2024-10-07 05:00:00,0.785,21.4,2.84,74.0,0.0,21.77,21.97,0.0,STANDBY,0.0
2024-10-07 06:00:00,0.841,22.5,3.09,75.0,32.5,22.42,21.53,0.0,RUN,183.8
2024-10-07 07:00:00,0.886,23.4,2.96,72.0,138.0,26.47,23.41,0.0,RUN,1363.58
2024-10-07 08:00:00,0.876,24.3,2.73,69.0,337.2,32.06,24.79,0.0,RUN,3515.77
2024-10-07 09:00:00,0.819,25.4,2.66,65.0,583.7,38.54,25.09,0.0, RUN ,5943.91
2024-10-07 10:00:00,0.718,26.3,2.63,64.0,725.8,41.57,26.2,0.0,RUN,7445.75
2024-10-07 11:00:00,0.717,27.3,3.11,61.0,845.9,43.67,26.8,0.0,RUN,8613.48
2024-10-07 12:00:00,0.708,28.1,3.43,59.0,744.1,41.69,26.6,0.0,RUN,7985.97
2024-10-07 13:00:00,0.785,28.5,3.67,57.0,640.2,39.55,28.11,0.0,RUN,6562.87
2024-10-07 14:00:00,0.731,28.6,3.18,54.0,589.4,41.94,27.93,0.0,RUN,6278.92
2024-10-07 15:00:00,0.795,28.5,3.33,54.0,398.8,36.31,28.1,0.0,RUN,3996.07
2024-10-07 16:00:00,0.611,27.4,3.55,57.0,246.6,33.26,27.97,0.0,RUN,2439.4
2024-10-07 17:00:00,0.801,27.5,3.92,53.0,66.1,29.5,27.94,0.0,RUN,556.41
2024-10-07 18:00:00,0.833,26.8,3.89,59.0,0.0,27.05,26.66,0.0,STANDBY,0.0
2024-10-07 19:00:00,0.638,26.4,3.36,60.0,0.0,27.5,27.31,0.0,STANDBY,0.0
2024-10-07 20:00:00,0.591,26.0,3.76,63.0,0.0,26.28,25.67,0.0,STANDBY,-3.47
2024-10-07 21:00:00,0.638,25.0,3.16,67.0,0.0,23.51,24.71,0.0,STANDBY,0.0
07-10-2024 22:00,0.63,23.6,3.09,70.0,0.0,25.26,23.36,0.0,STANDBY,0.0
2024-10-07 23:00:00,0.396,22.7,2.98,71.0,0.0,23.25,22.45,0.0,STANDBY,0.0
2024-10-08 00:00:00,0.186,20.8,4.45,73.0,0.0,21.99,21.88,0.0,STANDBY,-8.14
2024-10-08 01:00:00,0.161,20.2,3.61,76.0,0.0,21.66,21.61,0.0,STANDBY,-2.61
2024-10-08 02:00:00,0.296,20.5,3.89,80.0,0.0,19.9,20.6,0.0,STANDBY,-7.08
2024-10-08 03:00:00,0.454,20.3,3.7,81.0,0.0,20.85,20.83,0.0,STANDBY,0.0
2024-10-08 04:00:00,0.612,19.9,3.77,84.0,0.0,19.31,20.76,0.0,STANDBY,-7.96
2024-10-08 05:00:00,0.507,20.2,4.39,86.0,0.0,20.41,20.45,0.0,STANDBY,-2.67
2024-10-08 06:00:00,0.187,21.3,4.08,78.0,48.6,22.43,22.26,0.0,RUN,368.52
08-10-2024 07:00,0.237,22.8,4.06,71.0,253.2,29.56,22.85,0.0,RUN,2480.77
2024-10-08 08:00:00,0.346,23.1,4.83,72.0,485.3,33.49,24.01,0.0,RUN,4966.49
2024-10-08 09:00:00,0.441,24.4,5.07,68.0,660.0,40.85,25.49,0.0,RUN,6781.77
2024-10-08 10:00:00,0.539,25.1,5.9,67.0,752.0,43.98,25.87,0.0,RUN,7832.6
2024-10-08 11:00:00,0.414,26.0,6.49,66.0,842.8,43.48,26.47,0.0,RUN,8911.7
2024-10-08 12:00:00,0.389,27.0,6.26,64.0,884.8,47.06,27.82,0.0,RUN,9030.02
2024-10-08 13:00:00,0.39,28.1,5.82,65.0,827.7,44.82,28.43,0.0,RUN,8536.12
2024-10-08 14:00:00,0.505,28.8,6.91,67.0,682.8,42.22,27.45,0.0,RUN,7102.89
2024-10-08 15:00:00,0.475,28.6,5.98,61.0,486.3,38.18,28.25,0.0,run,5084.67
2024-10-08 16:00:00,0.3,28.5,5.31,59.0,312.9,34.27,28.27,0.0,RUN,3085.81
2024-10-08 17:00:00,0.342,28.0,4.89,60.0,84.5,30.94,27.91,0.0,RUN,708.17
2024-10-08 18:00:00,0.412,27.4,5.21,64.0,0.0,27.73,27.08,0.0,STANDBY,0.0
2024-10-08 19:00:00,0.537,26.5,4.04,69.0,0.0,26.8,27.27,0.0,STANDBY,0.0
2024-10-08 20:00:00,0.528,25.9,3.47,72.0,0.0,25.84,25.25,0.0,STANDBY,-6.56
2024-10-08 21:00:00,0.575,25.1,3.09,75.0,0.0,25.33,25.28,0.0,STANDBY,-8.13
2024-10-08 22:00:00,0.622,23.7,3.04,75.0,0.0,23.09,24.2,0.0, STANDBY ,-10.12
2024-10-08 23:00:00,0.718,22.4,4.7,77.0,0.0,21.24,22.59,0.0,standby,-10.38
2024-10-09 00:00:00,0.859,21.9,2.13,85.0,0.0,22.0,22.58,0.0,STANDBY,0.0
